,idaviso,cluster
3460,1112289266,18
3461,1112354786,18
3462,1112354788,18
3463,1112420248,18
3464,1112420308,18
3465,1112289230,18
3466,1112289245,18
3467,17903700,18
3468,1112158310,18
3469,1112289312,18
3470,1112289329,18
3471,1112289332,18
3472,1112289339,18
3473,1112289374,18
3474,1112289378,18
3475,1112289396,18
3476,1112289402,18
3477,1112289407,18
3478,1112354894,18
3479,1112354917,18
3480,1112354922,18
3481,1112354925,18
3482,1112354926,18
3483,1112420394,18
3484,1112420395,18
3485,1112420409,18
3486,1112420416,18
3487,1112420432,18
3488,1112420433,18
3489,1112420436,18
3490,1112420448,18
3491,1112420450,18
3492,1112420451,18
3493,1112420458,18
3494,1112420459,18
3495,1112420469,18
3496,1112420476,18
3497,1112420483,18
3498,1112289384,18
3499,1112354856,18
3500,1112420396,18
3501,1112420464,18
3502,1112420453,18
3503,1112420471,18
3504,1112354872,18
3505,1112354881,18
3506,1111896215,18
3507,1112027269,18
3508,1112158406,18
3509,1112223876,18
3510,1112223882,18
3511,1112223903,18
3512,1112223907,18
3513,1112223919,18
3514,1112223926,18
3515,1112223928,18
3516,1112223937,18
3517,1112223945,18
3518,1112289416,18
3519,1112289420,18
3520,1112289434,18
3521,1112289439,18
3522,1112289452,18
3523,1112289459,18
3524,1112354947,18
3525,1112354972,18
3526,1112354986,18
3527,1112354995,18
3528,1112420485,18
3529,1112420495,18
3530,1112420503,18
3531,1112420505,18
3532,1112420515,18
3533,1112420529,18
3534,1112223878,18
3535,1112223939,18
3536,1112354951,18
3537,1112354955,18
3538,1111568570,18
3539,1112223921,18
3540,1112223922,18
3541,1112354948,18
3542,1112158379,18
3543,1112354970,18
3544,1112420544,18
3545,1111503098,18
3546,1112223951,18
3547,1112223971,18
3548,1112223975,18
3549,1112223976,18
3550,1112223987,18
3551,1112223989,18
3552,1112224000,18
3553,1112224006,18
3554,1112224010,18
3555,1112224015,18
3556,1112224020,18
3557,1112289486,18
3558,1112289492,18
3559,1112289507,18
3560,1112289508,18
3561,1112289529,18
3562,1112289548,18
3563,1112289556,18
3564,1112289558,18
3565,1112355023,18
3566,1112355027,18
3567,1112355043,18
3568,1112355050,18
3569,1112355059,18
3570,1112355061,18
3571,1112355065,18
3572,1112420559,18
3573,1112420568,18
3574,1112420570,18
3575,1112420584,18
3576,1112420600,18
3577,1112420611,18
3578,1112420617,18
3579,1112289538,18
3580,1112420579,18
3581,1112224046,18
3582,1112224047,18
3583,1112224054,18
3584,1112224056,18
3585,1112224069,18
3586,1112224072,18
3587,1112224073,18
3588,1112224074,18
3589,1112224079,18
3590,1112224083,18
3591,1112289559,18
3592,1112289570,18
3593,1112289583,18
3594,1112289586,18
3595,1112289588,18
3596,1112289599,18
3597,1112289601,18
3598,1112289606,18
3599,1112289622,18
3600,1112289625,18
3601,1112289637,18
3602,1112355102,18
3603,1112355110,18
3604,1112355122,18
3605,1112355134,18
3606,1112355153,18
3607,1112355155,18
3608,1112420648,18
3609,1112420679,18
3610,1112420686,18
3611,1112420704,18
3612,1112420705,18
3613,1112224026,18
3614,1112355171,18
3615,1112420682,18
3616,1112224050,18
3617,1112289629,18
3618,1112158499,18
3619,1112355121,18
3620,1111896461,18
3621,1112093035,18
3622,1112158622,18
3623,1112224166,18
3624,1112289644,18
3625,1112289648,18
3626,1112289649,18
3627,1112289667,18
3628,1112289676,18
3629,1112289684,18
3630,1112289690,18
3631,1112289696,18
3632,1112289699,18
3633,1112289711,18
3634,1112289713,18
3635,1112289723,18
3636,1112355178,18
3637,1112355187,18
3638,1112355194,18
3639,1112355202,18
3640,1112355206,18
3641,1112355210,18
3642,1112355212,18
3643,1112355235,18
3644,1112355244,18
3645,1112355260,18
3646,1112420745,18
3647,1112355176,18
3648,1112355191,18
3649,1112355208,18
3650,1112355224,18
3651,1112355265,18
3652,1112420716,18
3653,1112420725,18
3654,1112224182,18
3655,1112420753,18
3656,1112355229,18
3657,1112420771,18
3658,1112224178,18
3659,1111306777,18
3660,1112093215,18
3661,1112158665,18
3662,1112158743,18
3663,1112289735,18
3664,1112289744,18
3665,1112289754,18
3666,1112289761,18
3667,1112289763,18
3668,1112289777,18
3669,1112289792,18
3670,1112289798,18
3671,1112289807,18
3672,1112289824,18
3673,1112355299,18
3674,1112355305,18
3675,1112355308,18
3676,1112355310,18
3677,1112355320,18
3678,1112355336,18
3679,1112355344,18
3680,1112420866,18
3681,1112224232,18
3682,1112355283,18
3683,1112355291,18
3684,1112355306,18
3685,1112355348,18
3686,1112420841,18
3687,1112420872,18
3688,1112420892,18
3689,1112289757,18
3690,1112355270,18
3691,1112355322,18
3692,1112355343,18
3693,1112420811,18
3694,1112420844,18
3695,1112355267,18
3696,1112355286,18
3697,1112027708,18
3698,1112093220,18
3699,1112158764,18
3700,1112158790,18
3701,1112224292,18
3702,1112224312,18
3703,1112224320,18
3704,1112224343,18
3705,1112289827,18
3706,1112289833,18
3707,1112289835,18
3708,1112289836,18
3709,1112289845,18
3710,1112289850,18
3711,1112289864,18
3712,1112289874,18
3713,1112289892,18
3714,1112289899,18
3715,1112289901,18
3716,1112289905,18
3717,1112355364,18
3718,1112355399,18
3719,1112355400,18
3720,1112355412,18
3721,1112355432,18
3722,1112355444,18
3723,1112355445,18
3724,1112355448,18
3725,1112420903,18
3726,1112420914,18
3727,1112420919,18
3728,1112420942,18
3729,1112224374,18
3730,1112420928,18
3731,1112289881,18
3732,1112355407,18
3733,1112355376,18
3734,1112420946,18
3735,1112420969,18
3736,1112158938,18
3737,1112224387,18
3738,1112224495,18
3739,1112289914,18
3740,1112289920,18
3741,1112289935,18
3742,1112289954,18
3743,1112289982,18
3744,1112289983,18
3745,1112289987,18
3746,1112290008,18
3747,1112290034,18
3748,1112290037,18
3749,1112290058,18
3750,1112290061,18
3751,1112290063,18
3752,1112355452,18
3753,1112355555,18
3754,1112355579,18
3755,1112355585,18
3756,1112355599,18
3757,1112420992,18
3758,1112420994,18
3759,1112421039,18
3760,1112421093,18
3761,1112421102,18
3762,1112421109,18
3763,1112421119,5
3764,1112224425,5
3765,1112224436,5
3766,1112224443,5
3767,1112224461,5
3768,1112224474,5
3769,1112224487,5
3770,1112224529,5
3771,1112421114,5
3772,1112289921,5
3773,1112290025,5
3774,1112421137,5
3775,1111962476,5
3776,1112028023,5
3777,1112290113,5
3778,1112290119,5
3779,1112290145,5
3780,1112290168,5
3781,1112290196,5
3782,1112290220,5
3783,1112355604,5
3784,1112355619,5
3785,1112355620,5
3786,1112355684,5
3787,1112355719,5
3788,1112355739,5
3789,1112355747,5
3790,1112421170,5
3791,1112421173,5
3792,1112421209,5
3793,1112421224,5
3794,1112421233,5
3795,1112421249,5
3796,1112421266,5
3797,1112421309,5
3798,1111831420,5
3799,1112224575,5
3800,1112224592,5
3801,1112224663,5
3802,1112290068,5
3803,1112355615,5
3804,1112421220,5
3805,1112224691,5
3806,1112290083,5
3807,1112421274,5
3808,1112355613,5
3809,1112224718,5
3810,1112224735,5
3811,1112224789,5
3812,1112224894,5
3813,1112290296,5
3814,1112290385,5
3815,1112355872,5
3816,1112355879,5
3817,1112355899,5
3818,1112355944,5
3819,1112421324,5
3820,1112421342,5
3821,1112421343,5
3822,1112421349,5
3823,1112421381,5
3824,1112421411,5
3825,1112421433,5
3826,1112421437,5
3827,1112421439,5
3828,1112421453,5
3829,1112421474,5
3830,1112421478,5
3831,1112421491,5
3832,1112224851,5
3833,1112355833,5
3834,1112421438,5
3835,1112421451,5
3836,1112421443,5
3837,1112421521,5
3838,1111962763,5
3839,1112290373,5
3840,1112290423,5
3841,1112421326,5
3842,1112421397,5
3843,1112224761,5
3844,1112355831,5
3845,1112355963,5
3846,1112421487,5
3847,1112028437,5
3848,1112224923,5
3849,1112224930,5
3850,1112224943,5
3851,1112224962,5
3852,1112224972,5
3853,1112224987,5
3854,1112225032,5
3855,1112225038,5
3856,1112225045,5
3857,1112225050,5
3858,1112290523,5
3859,1112290552,5
3860,1112290573,5
3861,1112356008,5
3862,1112356032,5
3863,1112356057,5
3864,1112356063,5
3865,1112356072,5
3866,1112356075,5
3867,1112356082,5
3868,1112356105,5
3869,1112356116,5
3870,1112356117,5
3871,1112421593,5
3872,1112421634,5
3873,1112421642,5
3874,1112224917,5
3875,1112224947,5
3876,1112224965,5
3877,1112224978,5
3878,1112225020,5
3879,1112421523,5
3880,1112356058,5
3881,1112421526,5
3882,1112421556,5
3883,1112225027,5
3884,1112356128,5
3885,1112225063,5
3886,1112225070,5
3887,1112225095,5
3888,1112225117,5
3889,1112225142,5
3890,1112225169,5
3891,1112225174,5
3892,1112290600,5
3893,1112290611,5
3894,1112290626,5
3895,1112290642,5
3896,1112356129,5
3897,1112356141,5
3898,1112356158,5
3899,1112356161,5
3900,1112356237,5
3901,1112356246,5
3902,1112356247,5
3903,1112356254,5
3904,1112421669,5
3905,1112421701,5
3906,1112421707,5
3907,1112421717,5
3908,1112421767,5
3909,1112421771,5
3910,1112421779,5
3911,1112421784,5
3912,1112421794,5
3913,1112421812,5
3914,1112225098,5
3915,1112225127,5
3916,1112225136,5
3917,1112225199,5
3918,1112356174,5
3919,1112421737,5
3920,1112225140,5
3921,1112225097,5
3922,1112356208,5
3923,1112421758,5
3924,1112225222,5
3925,1112225231,5
3926,1112225292,5
3927,1112225328,5
3928,1112225344,5
3929,1112225360,5
3930,1112356302,5
3931,1112356315,5
3932,1112356346,5
3933,1112356355,5
3934,1112356399,5
3935,1112356439,5
3936,1112421839,5
3937,1112421868,5
3938,1112421876,5
3939,1112421883,5
3940,1112421909,5
3941,1112421913,5
3942,1112421936,5
3943,1112421938,5
3944,1112421946,5
3945,1112421965,5
3946,1112421980,5
3947,1112225273,5
3948,1112356291,5
3949,1112356347,5
3950,1112356354,5
3951,1112356396,5
3952,1112356440,5
3953,1112421818,5
3954,1112421841,5
3955,1112421850,5
3956,1112421892,5
3957,1112421964,5
3958,1112356366,5
3959,1112356405,5
3960,1112225428,5
3961,1112225463,5
3962,1112225476,5
3963,1112225488,5
3964,1112290979,5
3965,1112290983,5
3966,1112290986,5
3967,1112290996,5
3968,1112291019,5
3969,1112356471,5
3970,1112356484,5
3971,1112356486,5
3972,1112356500,5
3973,1112356509,5
3974,1112356526,5
3975,1112356535,5
3976,1112356546,5
3977,1112356547,5
3978,1112421993,5
3979,1112421996,5
3980,1112422014,5
3981,1112422015,5
3982,1112422028,5
3983,1112422071,5
3984,1112422088,5
3985,1112422091,5
3986,1112356444,5
3987,1112356503,5
3988,1112356544,5
3989,1112356549,5
3990,1112421992,5
3991,1112422003,5
3992,1112422083,5
3993,1112356532,5
3994,1112356543,5
3995,1112356545,5
3996,1112356447,5
3997,1111766789,5
3998,1111963372,5
3999,1112160043,5
4000,1112225495,5
4001,1112225549,5
4002,1112291105,5
4003,1112291114,5
4004,1112291118,5
4005,1112356561,5
4006,1112356575,5
4007,1112356577,5
4008,1112356607,5
4009,1112356609,5
4010,1112356639,5
4011,1112356661,5
4012,1112422101,5
4013,1112422110,5
4014,1112422120,5
4015,1112422127,5
4016,1112422135,5
4017,1112422147,5
4018,1112422187,5
4019,1112160021,5
4020,1112225498,5
4021,1112356576,5
4022,1112356647,5
4023,1112422143,5
4024,1112422145,5
4025,1112422181,5
4026,1112422114,5
4027,1112422123,5
4028,1112422195,5
4029,1111898036,5
4030,1112160072,5
4031,1112291162,5
4032,1112291183,5
4033,1112291188,5
4034,1112291218,5
4035,1112291243,5
4036,1112291245,5
4037,1112291263,5
4038,1112291279,5
4039,1112291284,5
4040,1112356673,5
4041,1112356687,5
4042,1112356705,5
4043,1112356722,5
4044,1112356738,5
4045,1112356795,5
4046,1112356809,5
4047,1112422206,5
4048,1112422214,5
4049,1112422226,5
4050,1112422238,5
4051,1112422249,5
4052,1112422288,5
4053,1112422299,5
4054,1112422304,5
4055,1112422346,5
4056,1112291131,5
4057,1112291238,5
4058,1112356767,5
4059,1112160140,5
4060,1112291198,5
4061,1112291178,5
4062,1112422210,5
4063,1002518505,5
4064,1112094756,5
4065,1112160229,5
4066,1112160280,5
4067,1112225795,5
4068,1112225822,5
4069,1112225856,5
4070,1112291285,5
4071,1112291295,5
4072,1112291305,5
4073,1112291307,5
4074,1112291328,5
4075,1112291332,5
4076,1112291335,5
4077,1112291336,5
4078,1112291341,5
4079,1112291357,5
4080,1112291358,5
4081,1112291360,5
4082,1112291380,5
4083,1112291389,5
4084,1112356835,5
4085,1112356856,5
4086,1112356896,5
4087,1112356904,5
4088,1112422374,5
4089,1112422423,5
4090,1112422438,5
4091,1112422475,5
4092,1111308362,5
4093,1112094710,5
4094,1112291287,5
4095,1112291379,5
4096,1112356859,5
4097,1112356921,5
4098,1112422373,5
4099,1112422387,5
4100,1112422467,5
4101,1112422358,5
4102,1111701665,5
4103,1112094914,5
4104,1112094930,5
4105,1112094955,5
4106,1112094968,5
4107,1112160508,5
4108,1112225883,5
4109,1112226009,5
4110,1112226051,5
4111,1112226057,5
4112,1112226062,5
4113,1112291434,5
4114,1112291450,5
4115,1112291476,5
4116,1112291482,5
4117,1112291495,5
4118,1112291515,5
4119,1112291536,5
4120,1112291562,5
4121,1112291568,5
4122,1112356945,5
4123,1112356994,5
4124,1112357005,5
4125,1112357032,5
4126,1112357106,5
4127,1112422513,5
4128,1112422520,5
4129,1112422541,5
4130,1112422649,5
4131,1112291457,5
4132,1112291489,5
4133,1112356939,5
4134,1112226060,5
4135,1112356960,5
4136,1112422517,5
4137,1112160395,5
4138,1111963939,5
4139,1112029547,5
4140,1112160582,5
4141,1112160640,5
4142,1112160658,5
4143,1112226069,5
4144,1112226102,5
4145,1112226175,5
4146,1112226182,5
4147,1112291649,5
4148,1112291653,5
4149,1112291669,5
4150,1112291690,5
4151,1112291695,5
4152,1112291717,5
4153,1112291721,5
4154,1112291728,5
4155,1112291730,5
4156,1112357147,5
4157,1112422683,5
4158,1112422710,5
4159,1112226063,5
4160,1112226064,5
4161,1112226140,5
4162,1112291646,5
4163,1112291683,5
4164,1112291692,5
4165,1112291703,5
4166,1112291722,5
4167,1112291727,5
4168,1112095125,5
4169,1112226187,5
4170,1112422778,5
4171,1110915410,5
4172,1112291668,5
4173,1112291676,5
4174,1110850062,5
4175,1111374387,5
4176,1111570883,5
4177,1112095132,5
4178,1112160694,5
4179,1112226208,5
4180,1112226209,5
4181,1112226214,5
4182,1112226227,5
4183,1112226241,5
4184,1112226248,5
4185,1112226305,5
4186,1112226317,5
4187,1112291747,5
4188,1112291768,5
4189,1112291769,5
4190,1112291778,5
4191,1112291790,5
4192,1112291799,5
4193,1112291812,5
4194,1112291819,5
4195,1112291848,5
4196,1112291860,5
4197,1112291885,5
4198,1112422950,5
4199,1112422951,5
4200,1112422954,5
4201,1112095196,5
4202,1112226207,5
4203,1112291818,5
4204,1112291830,5
4205,1112291872,5
4206,1112422952,5
4207,1112291868,5
4208,1112422925,5
4209,1112291827,5
4210,1112422957,5
4211,1002519184,5
4212,1111046830,5
4213,1112095441,5
4214,1112226400,5
4215,1112226418,5
4216,1112226419,5
4217,1112226431,5
4218,1112226439,5
4219,1112226443,5
4220,1112226448,5
4221,1112226451,5
4222,1112226452,5
4223,1112291898,5
4224,1112291915,5
4225,1112291981,5
4226,1112291983,5
4227,1112292054,5
4228,1112357443,5
4229,1112357457,5
4230,1112357460,5
4231,1112357553,5
4232,1112357554,5
4233,1112357563,5
4234,1112357580,5
4235,1112357600,5
4236,1112357602,5
4237,1112422965,5
4238,1112422985,5
4239,1112423022,5
4240,1112226513,5
4241,1112226525,5
4242,1112291935,5
4243,1112357447,5
4244,1111702113,5
4245,1112226399,5
4246,1112291911,5
4247,1112357526,5
4248,1112029932,5
4249,1112161020,5
4250,1112226562,5
4251,1112226564,5
4252,1112226567,5
4253,1112226582,5
4254,1112226586,5
4255,1112226598,5
4256,1112226613,5
4257,1112292070,5
4258,1112292092,5
4259,1112292110,5
4260,1112292164,5
4261,1112357605,5
4262,1112357607,5
4263,1112357609,5
4264,1112357611,5
4265,1112357658,5
4266,1112357659,5
4267,1112357691,5
4268,1112226566,5
4269,1112226603,5
4270,1112226630,5
4271,1112292113,5
4272,1112357635,5
4273,1112357641,5
4274,1112292169,5
4275,1112423201,5
4276,1112423207,5
4277,1112423209,5
4278,1112357618,5
4279,1112357699,5
4280,1111636821,5
4281,1112095606,5
4282,1112226646,5
4283,1112226648,5
4284,1112226662,5
4285,1112226663,5
4286,1112226672,5
4287,1112226677,5
4288,1112292180,5
4289,1112292226,5
4290,1112292247,5
4291,1112357707,5
4292,1112357710,5
4293,1112357772,5
4294,1112423251,5
4295,1112423266,5
4296,1112423276,5
4297,1112423293,5
4298,1112423310,5
4299,1112423313,5
4300,1112423314,5
4301,1112226644,5
4302,1112226676,5
4303,1112292228,5
4304,1112357743,5
4305,1112357783,5
4306,1112292210,5
4307,1112292221,5
4308,1112226641,5
4309,1112357705,5
4310,1112357758,5
4311,1112357771,5
4312,1112357776,5
4313,1112423255,5
4314,1112423256,5
4315,1112161126,5
4316,1112226661,5
4317,1112161251,5
4318,1112226711,5
4319,1112226728,5
4320,1112226739,5
4321,1112226741,5
4322,1112226786,5
4323,1112292264,5
4324,1112292273,5
4325,1112292309,5
4326,1112292311,5
4327,1112292321,5
4328,1112357802,5
4329,1112357824,5
4330,1112357825,5
4331,1112357850,5
4332,1112357853,5
4333,1112423358,5
4334,1112423368,5
4335,1112423369,5
4336,1112423370,5
4337,1112423371,5
4338,1112423372,5
4339,1112423373,5
4340,1112423375,5
4341,1112423376,5
4342,1112423377,5
4343,1112423378,5
4344,1112226743,5
4345,1112292251,5
4346,1112357810,5
4347,1112423396,5
4348,1112292262,5
4349,1112292269,5
4350,1112292278,5
4351,1112423374,5
4352,1112226722,5
4353,1112226776,5
4354,1112357818,5
4355,1112161263,5
4356,1112226788,5
4357,1112226812,5
4358,1112226823,5
4359,1112226826,5
4360,1112226856,5
4361,1112226858,5
4362,1112226863,5
4363,1112226882,5
4364,1112292360,5
4365,1112292364,5
4366,1112292393,5
4367,1112357877,5
4368,1112357888,5
4369,1112357924,5
4370,1112357940,5
4371,1112357945,5
4372,1112423397,5
4373,1112423403,5
4374,1112423416,5
4375,1112423425,5
4376,1112423434,5
4377,1112423447,5
4378,1112423453,5
4379,1112423456,5
4380,1112423457,5
4381,1112423460,5
4382,1112423466,5
4383,1112423467,5
4384,1112423483,5
4385,1112226820,5
4386,1112292384,5
4387,1112357870,5
4388,1112357884,5
4389,1112423441,5
4390,1112292346,5
4391,1112423437,5
4392,1111702732,5
4393,1111768165,5
4394,1112030331,5
4395,1112161391,5
4396,1112161468,5
4397,1112226891,5
4398,1112226894,5
4399,1112226951,5
4400,1112226967,5
4401,1112226989,5
4402,1112226998,5
4403,1112227017,5
4404,1112292428,5
4405,1112292470,5
4406,1112292482,5
4407,1112292484,5
4408,1112292514,5
4409,1112357999,5
4410,1112358037,5
4411,1112358056,5
4412,1112358059,5
4413,1112358081,5
4414,1112423586,5
4415,1112423595,5
4416,1112423597,5
4417,1112423608,5
4418,1112423610,5
4419,1112423624,5
4420,1112423627,5
4421,1112226941,5
4422,1112292422,5
4423,1112292454,5
4424,1112292473,5
4425,1112358035,5
4426,1112358080,5
4427,1112423509,5
4428,1112358005,5
4429,1112030359,5
4430,1112226955,5
4431,1112423544,5
4432,1112161544,5
4433,1112227033,5
4434,1112227051,5
4435,1112227056,5
4436,1112227060,5
4437,1112227083,5
4438,1112227091,5
4439,1112292615,5
4440,1112292629,5
4441,1112292634,5
4442,1112358099,5
4443,1112358111,5
4444,1112358155,5
4445,1112358166,5
4446,1112358182,5
4447,1112423632,5
4448,1112423634,5
4449,1112423636,5
4450,1112423654,5
4451,1112423665,5
4452,1112423668,5
4453,1112423670,5
4454,1112423671,5
4455,1112423679,5
4456,1112423684,5
4457,1112423693,5
4458,1112423698,5
4459,1112423702,5
4460,1112423720,5
4461,1112423723,5
4462,1112227052,5
4463,1112227088,5
4464,1112423642,5
4465,1112423711,5
4466,1112358151,5
4467,1112423662,5
4468,1112227054,5
4469,1112423639,5
4470,1112161581,5
4471,1112227123,5
4472,1112227183,5
4473,1112227187,5
4474,1112227207,5
4475,1112227211,5
4476,1112227233,5
4477,1112227239,5
4478,1112227260,5
4479,1112292676,5
4480,1112292740,5
4481,1112358208,5
4482,1112358214,5
4483,1112358306,5
4484,1112423730,5
4485,1112423759,5
4486,1112423760,5
4487,1112423795,5
4488,1112423803,5
4489,1112423825,5
4490,1112423838,5
4491,1112423859,5
4492,1111637307,5
4493,1112227121,5
4494,1112227151,5
4495,1112292722,5
4496,1112358250,5
4497,1112423725,5
4498,1112423749,5
4499,1112423782,5
4500,1112423812,5
4501,1112227209,5
4502,1112227140,5
4503,1112292689,5
4504,1112358194,5
4505,1112423753,5
4506,1112423829,5
4507,1112423862,5
4508,1111178798,5
4509,1111440904,5
4510,1112096226,5
4511,1112227290,5
4512,1112227319,5
4513,1112227324,5
4514,1112227325,5
4515,1112227366,5
4516,1112292799,5
4517,1112292806,5
4518,1112292828,5
4519,1112292830,5
4520,1112292838,5
4521,1112292866,5
4522,1112292915,5
4523,1112358396,5
4524,1112358421,5
4525,1112358453,5
4526,1112423874,5
4527,1112423882,5
4528,1112423935,5
4529,1112423971,5
4530,1112227347,5
4531,1112227357,5
4532,1112292851,5
4533,1112292876,5
4534,1112292883,5
4535,1112423908,5
4536,1112423965,5
4537,1112423972,5
4538,1112423974,5
4539,1112358411,5
4540,1112292867,5
4541,1112358369,5
4542,1112358392,5
4543,1112423910,5
4544,1112227331,5
4545,1112358408,5
4546,1112423947,5
4547,1112161921,5
4548,1112227382,5
4549,1112227408,5
4550,1112227422,5
4551,1112227446,5
4552,1112227464,5
4553,1112227474,5
4554,1112292957,5
4555,1112292961,5
4556,1112292963,5
4557,1112292982,5
4558,1112292988,5
4559,1112293018,5
4560,1112358460,5
4561,1112358477,5
4562,1112358506,5
4563,1112358557,5
4564,1112423995,5
4565,1112424004,5
4566,1112424032,5
4567,1112424040,5
4568,1112424046,5
4569,1112424050,5
4570,1112424076,5
4571,1112227447,5
4572,1112292980,5
4573,1112358471,5
4574,1112423997,5
4575,1112424059,5
4576,1112424110,5
4577,1112293039,5
4578,1112293031,5
4579,1112358579,5
4580,1112423996,5
4581,1112424009,5
4582,1112424100,5
4583,1111375617,5
4584,1112162053,5
4585,1112227518,5
4586,1112227544,5
4587,1112227583,5
4588,1112227599,5
4589,1112293065,5
4590,1112293110,5
4591,1112293116,5
4592,1112293131,5
4593,1112293156,5
4594,1112293171,5
4595,1112358588,5
4596,1112358599,5
4597,1112358619,5
4598,1112358621,5
4599,1112358649,5
4600,1112358683,5
4601,1112358684,5
4602,1112358716,5
4603,1112424140,5
4604,1112424183,5
4605,1112424210,5
4606,1112424264,5
4607,1112096537,5
4608,1112293092,5
4609,1112293102,5
4610,1112293165,5
4611,1112293191,5
4612,1112358581,5
4613,1112424223,5
4614,1112358677,5
4615,1112424130,5
4616,1112227631,5
4617,1112358689,5
4618,1112227611,5
4619,1112293091,5
4620,1111834501,5
4621,1112227695,5
4622,1112227728,5
4623,1112227778,5
4624,1112293212,5
4625,1112293215,5
4626,1112293257,5
4627,1112293265,5
4628,1112293319,5
4629,1112358760,5
4630,1112358768,5
4631,1112358808,5
4632,1112358809,5
4633,1112358863,5
4634,1112358876,5
4635,1112358880,5
4636,1112424295,5
4637,1112424300,5
4638,1112424313,5
4639,1112424370,5
4640,1112424419,5
4641,1112227698,5
4642,1112293211,5
4643,1112293278,5
4644,1112293290,5
4645,1112293351,5
4646,1112424404,5
4647,1112424349,5
4648,1112227700,5
4649,1112358740,5
4650,1112358794,5
4651,1112358835,5
4652,1111637963,5
4653,1111703496,5
4654,1112293195,5
4655,1112358784,5
4656,1112358879,5
4657,1112358894,5
4658,1110982686,5
4659,1112031263,5
4660,1112227829,5
4661,1112227863,5
4662,1112293359,5
4663,1112293374,5
4664,1112293402,5
4665,1112293407,5
4666,1112293428,5
4667,1112293458,5
4668,1112293462,5
4669,1112358902,5
4670,1112358925,5
4671,1112358926,5
4672,1112358942,5
4673,1112358947,5
4674,1112358949,5
4675,1112358951,5
4676,1112358955,5
4677,1112358960,5
4678,1112358964,5
4679,1112358969,5
4680,1112358971,5
4681,1112358973,5
4682,1112358985,5
4683,1112358991,5
4684,1112358994,5
4685,1112424433,5
4686,1112424441,5
4687,1112424479,5
4688,1112424493,5
4689,1112424502,5
4690,1112424534,5
4691,1112293412,5
4692,1112358998,5
4693,1112424481,5
4694,1112358897,5
4695,1112358919,5
4696,1112358997,5
4697,1112358941,5
4698,1111703798,5
4699,1112228052,5
4700,1112228054,5
4701,1112228090,5
4702,1112228097,5
4703,1112293476,5
4704,1112293482,5
4705,1112293493,5
4706,1112293494,5
4707,1112293505,5
4708,1112293591,5
4709,1112293594,5
4710,1112359070,5
4711,1112359092,5
4712,1112359097,5
4713,1112359100,5
4714,1112359110,5
4715,1112359111,5
4716,1112359127,5
4717,1112359145,5
4718,1112424540,5
4719,1112424602,5
4720,1112424633,5
4721,1112424668,5
4722,1112424675,5
4723,1112227974,5
4724,1112293625,5
4725,1112359086,5
4726,1112227988,5
4727,1112359096,5
4728,1111572733,5
4729,1112359015,5
4730,1112359020,5
4731,1112424614,5
4732,1111310458,5
4733,1112096937,5
4734,1112227997,5
4735,1112228089,5
4736,1112359129,5
4737,1112228111,5
4738,1112228125,5
4739,1112228136,5
4740,1112228149,5
4741,1112228162,5
4742,1112228163,5
4743,1112228191,5
4744,1112228210,5
4745,1112293669,5
4746,1112293752,5
4747,1112359172,5
4748,1112359181,5
4749,1112359199,5
4750,1112359219,5
4751,1112359222,5
4752,1112359230,5
4753,1112359233,5
4754,1112359240,5
4755,1112359268,5
4756,1112359276,5
4757,1112359278,5
4758,1112359282,5
4759,1112424773,5
4760,1112424778,5
4761,1112359212,5
4762,1112359272,5
4763,1112359279,5
4764,1112359281,5
4765,1112424739,5
4766,1112424750,5
4767,1112424836,5
4768,1112293638,5
4769,1112228135,5
4770,1112359198,5
4771,1112359277,5
4772,1112424755,5
4773,1112424788,5
4774,1112424819,5
4775,1111769486,5
4776,1111966163,5
4777,1112228237,5
4778,1112228269,5
4779,1112228295,5
4780,1112228307,5
4781,1112293768,5
4782,1112293815,5
4783,1112359305,5
4784,1112359331,5
4785,1112359332,5
4786,1112359338,5
4787,1112359341,5
4788,1112359348,5
4789,1112359361,5
4790,1112359377,5
4791,1112359380,5
4792,1112424856,5
4793,1112424863,5
4794,1112424876,5
4795,1112424885,5
4796,1112424886,5
4797,1112424893,5
4798,1112228301,5
4799,1112293782,5
4800,1112359300,5
4801,1112359307,5
4802,1112359379,5
4803,1112359389,5
4804,1112424870,5
4805,1112424846,5
4806,1112228239,5
4807,1112228250,5
4808,1112228290,5
4809,1112424890,5
4810,1000686071,5
4811,1111835213,5
4812,1111835219,5
4813,1112162811,5
4814,1112162836,5
4815,1112228342,5
4816,1112228347,5
4817,1112228360,5
4818,1112228384,5
4819,1112228400,5
4820,1112228429,5
4821,1112228480,5
4822,1112293990,5
4823,1112359390,5
4824,1112359391,5
4825,1112359422,5
4826,1112359440,5
4827,1112359445,5
4828,1112359458,5
4829,1112359487,5
4830,1112359511,5
4831,1112359554,5
4832,1112424976,5
4833,1112425049,5
4834,1112425065,5
4835,1112425081,5
4836,1111441967,5
4837,1112228326,5
4838,1112228376,5
4839,1112228414,5
4840,1112425007,5
4841,1112425055,5
4842,1112425064,5
4843,1112425073,5
4844,1112228426,5
4845,1112359485,5
4846,1112425011,5
4847,1112359543,5
4848,1111835344,5
4849,1111966407,5
4850,1112228531,5
4851,1112228541,5
4852,1112228564,5
4853,1112228567,5
4854,1112359599,5
4855,1112359614,5
4856,1112359616,5
4857,1112359623,5
4858,1112359631,5
