,idaviso,cluster
6979,1112367528,3
6980,1112367561,8
6981,1112432881,137
6982,1112432919,1
6983,1112432922,135
6984,1112432931,65
6985,1112432951,209
6986,1112432962,20
6987,1112432964,211
6988,1112432982,30
6989,1112433012,36
6990,1112433015,65
6991,1112433020,63
6992,1112433039,102
6993,1112433050,201
6994,1112433061,52
6995,1112433073,26
6996,1112433103,90
6997,1112433109,51
6998,1112433125,163
6999,1112302061,135
7000,1112302074,38
7001,1112433094,86
7002,1112433104,63
7003,1112367552,209
7004,1112432879,170
7005,1112432885,205
7006,1112432942,2
7007,1112432998,157
7008,1112433074,138
7009,1112433077,138
7010,1112433078,138
7011,1112105635,157
7012,1112302097,135
7013,1112302112,164
7014,1112302146,209
7015,1112302153,23
7016,1112302168,56
7017,1112302173,188
7018,1112302181,147
7019,1112302187,34
7020,1112302241,135
7021,1112302250,183
7022,1112302253,141
7023,1112302257,134
7024,1112367629,31
7025,1112367764,84
7026,1112367793,17
7027,1112367794,197
7028,1112367799,47
7029,1112433163,145
7030,1112433164,92
7031,1112433173,179
7032,1112433181,47
7033,1112433224,132
7034,1112433276,131
7035,1112433299,226
7036,1112433301,189
7037,1112433312,193
7038,1112433333,2
7039,1111974583,54
7040,1112302142,109
7041,1112302280,26
7042,1112367796,36
7043,1112433159,47
7044,1112302162,28
7045,1112302175,28
7046,1112367705,13
7047,1112433160,136
7048,1112433284,26
7049,1112433297,2
7050,1111974623,157
7051,1112302327,50
7052,1112302337,14
7053,1112302342,208
7054,1112302343,150
7055,1112302364,197
7056,1112302373,127
7057,1112302374,39
7058,1112302376,96
7059,1112367818,23
7060,1112367829,24
7061,1112367832,141
7062,1112367833,208
7063,1112367846,179
7064,1112367849,219
7065,1112367856,118
7066,1112367862,191
7067,1112367869,85
7068,1112367877,216
7069,1112367906,200
7070,1112433408,59
7071,1112433429,109
7072,1112367868,208
7073,1112367875,52
7074,1112367881,183
7075,1112367883,183
7076,1112367887,183
7077,1112367888,183
7078,1112367896,183
7079,1112367899,183
7080,1112367904,12
7081,1112433364,69
7082,1112367857,117
7083,1112302347,77
7084,1112367858,39
7085,1112367836,64
7086,1112367910,205
7087,1112433418,209
7088,1111778209,1
7089,1112236850,43
7090,1112302429,42
7091,1112302436,117
7092,1112302462,101
7093,1112302480,24
7094,1112302498,58
7095,1112302499,101
7096,1112302500,102
7097,1112367915,134
7098,1112367919,220
7099,1112367927,4
7100,1112367959,1
7101,1112367965,12
7102,1112367967,209
7103,1112367989,208
7104,1112368014,106
7105,1112368023,91
7106,1112368036,28
7107,1112368065,164
7108,1112433446,186
7109,1112433541,102
7110,1112433554,157
7111,1112433569,146
7112,1112367940,102
7113,1112367958,98
7114,1112368019,44
7115,1112368032,221
7116,1112368053,116
7117,1112433534,221
7118,1112302423,113
7119,1112367930,97
7120,1112367972,209
7121,1112433489,103
7122,1112433519,67
7123,1112171306,164
7124,1112367914,39
7125,1112367977,186
7126,1112171497,157
7127,1112302529,104
7128,1112302531,123
7129,1112302534,174
7130,1112302540,144
7131,1112302543,195
7132,1112302549,105
7133,1112302553,203
7134,1112302558,195
7135,1112302568,222
7136,1112302569,125
7137,1112302571,79
7138,1112302581,125
7139,1112302582,171
7140,1112302587,56
7141,1112302600,71
7142,1112302634,116
7143,1112302635,136
7144,1112302640,205
7145,1112368074,166
7146,1112368096,89
7147,1112368115,42
7148,1112368151,28
7149,1112368162,188
7150,1112368164,39
7151,1112368169,139
7152,1112433726,189
7153,1112433738,157
7154,1112237105,157
7155,1112237109,40
7156,1112302546,125
7157,1112302555,59
7158,1112368091,19
7159,1112368156,123
7160,1112368188,21
7161,1112368208,122
7162,1111974888,51
7163,1112433653,31
7164,1111975028,169
7165,1112040532,8
7166,1112171611,72
7167,1112171625,51
7168,1112237143,23
7169,1112237146,40
7170,1112237150,69
7171,1112237163,9
7172,1112237165,40
7173,1112237172,75
7174,1112237185,161
7175,1112237193,42
7176,1112237198,8
7177,1112237202,150
7178,1112237211,106
7179,1112237226,125
7180,1112302712,156
7181,1112302726,70
7182,1112302730,70
7183,1112302757,101
7184,1112302758,84
7185,1112302766,27
7186,1112368229,84
7187,1112368250,65
7188,1112368285,195
7189,1112433770,109
7190,1112433793,154
7191,1111778394,171
7192,1112237201,12
7193,1112302772,208
7194,1112368214,53
7195,1112368287,48
7196,1112302722,179
7197,1112433750,159
7198,1112171632,157
7199,1112368255,165
7200,1112368302,157
7201,1111844086,190
7202,1112040705,196
7203,1112237242,135
7204,1112237248,125
7205,1112237251,163
7206,1112237263,155
7207,1112237268,0
7208,1112237279,117
7209,1112237294,59
7210,1112302776,27
7211,1112302800,61
7212,1112302804,45
7213,1112302805,11
7214,1112302809,117
7215,1112302813,135
7216,1112302827,173
7217,1112302829,120
7218,1112302851,141
7219,1112368321,34
7220,1112368324,151
7221,1112368325,186
7222,1112368327,42
7223,1112368361,10
7224,1112368385,42
7225,1112433905,1
7226,1111909577,110
7227,1112171701,17
7228,1112171720,2
7229,1112237261,179
7230,1112237264,19
7231,1112368328,19
7232,1112368339,92
7233,1112237297,42
7234,1112433893,41
7235,1112237256,100
7236,1112237313,90
7237,1112368326,20
7238,1112368366,208
7239,1112237324,97
7240,1112237344,208
7241,1112237364,27
7242,1112237372,27
7243,1112237375,44
7244,1112237411,0
7245,1112237419,38
7246,1112302920,164
7247,1112302921,65
7248,1112302942,199
7249,1112302987,38
7250,1112368422,60
7251,1112368447,201
7252,1112368469,164
7253,1112368477,42
7254,1112368499,208
7255,1112368502,209
7256,1112368503,195
7257,1112368507,123
7258,1112368514,42
7259,1112368534,208
7260,1112368542,1
7261,1112434013,3
7262,1112237421,0
7263,1112237422,208
7264,1112237457,118
7265,1112368419,1
7266,1112368439,122
7267,1112237459,209
7268,1112368491,27
7269,1112171846,50
7270,1112237416,40
7271,1112368442,59
7272,1111582230,3
7273,1112171938,140
7274,1112172036,92
7275,1112237482,163
7276,1112237483,27
7277,1112237496,1
7278,1112237498,65
7279,1112237502,57
7280,1112237522,135
7281,1112237531,197
7282,1112237544,157
7283,1112237620,145
7284,1112303027,47
7285,1112303058,63
7286,1112303154,32
7287,1112368556,100
7288,1112368571,18
7289,1112368575,224
7290,1112368580,70
7291,1112368591,90
7292,1112368629,179
7293,1112368642,208
7294,1112368645,181
7295,1112368663,69
7296,1112434196,48
7297,1111909936,6
7298,1111975414,142
7299,1112040869,3
7300,1112172032,135
7301,1112237543,215
7302,1112303105,50
7303,1112368610,20
7304,1112368693,47
7305,1112303107,44
7306,1112368688,2
7307,1112368696,12
7308,1112237518,71
7309,1112172210,161
7310,1112237658,134
7311,1112237686,102
7312,1112237692,2
7313,1112237699,23
7314,1112237727,180
7315,1112237735,31
7316,1112237745,24
7317,1112237779,156
7318,1112237782,113
7319,1112237805,4
7320,1112303182,40
7321,1112303217,201
7322,1112303219,183
7323,1112303228,92
7324,1112303237,213
7325,1112368697,156
7326,1112368718,27
7327,1112368720,23
7328,1112368727,39
7329,1112368733,6
7330,1112368737,27
7331,1112368742,1
7332,1112368750,12
7333,1112368769,0
7334,1112368795,2
7335,1112368874,191
7336,1112368876,193
7337,1112434294,83
7338,1112303240,106
7339,1112303274,136
7340,1112303278,173
7341,1112237625,13
7342,1112303314,9
7343,1112237787,69
7344,1112303210,71
7345,1112303302,161
7346,1112434323,102
7347,12543760,14
7348,1111844614,35
7349,1111975713,21
7350,1112237813,90
7351,1112237822,34
7352,1112237849,1
7353,1112237869,97
7354,1112303352,81
7355,1112303353,37
7356,1112303405,42
7357,1112303413,28
7358,1112303450,136
7359,1112303484,27
7360,1112368896,102
7361,1112368919,164
7362,1112368939,24
7363,1112368963,142
7364,1112368980,125
7365,1112368982,174
7366,1112368994,195
7367,1112369002,90
7368,1112369003,203
7369,1112369004,79
7370,1112369006,122
7371,1112369008,125
7372,1112369030,9
7373,1112369033,47
7374,1111320315,6
7375,1112237820,2
7376,1112303399,173
7377,1112368915,221
7378,1112303392,159
7379,1112303483,28
7380,1112237873,6
7381,1110861742,94
7382,1111713680,192
7383,1111713731,4
7384,1111975955,57
7385,1112237992,28
7386,1112238007,118
7387,1112238038,87
7388,1112238044,201
7389,1112238046,102
7390,1112303543,135
7391,1112303609,157
7392,1112303617,18
7393,1112369054,32
7394,1112369067,126
7395,1112369105,25
7396,1112369111,46
7397,1112369126,141
7398,1112369128,2
7399,1112369130,16
7400,1112369137,186
7401,1112369143,119
7402,1112369144,186
7403,1112369153,27
7404,1112369159,208
7405,1112369165,164
7406,1112369167,90
7407,1111713732,123
7408,1112303529,41
7409,1112303576,171
7410,1112369058,191
7411,1112369127,5
7412,1112238032,5
7413,1112303520,24
7414,1112303563,0
7415,1112369108,39
7416,1112369174,193
7417,1112172434,91
7418,1111975974,123
7419,1112238219,39
7420,1112238247,39
7421,1112238265,222
7422,1112303651,135
7423,1112303665,134
7424,1112303695,47
7425,1112303705,153
7426,1112303734,104
7427,1112303744,126
7428,1112303778,8
7429,1112369187,47
7430,1112369217,2
7431,1112369224,43
7432,1112369229,157
7433,1112369261,180
7434,1112369264,12
7435,1112369286,134
7436,1112369311,15
7437,1112369315,95
7438,1112369316,1
7439,1112369318,69
7440,1112303663,201
7441,1112303684,23
7442,1112303720,54
7443,1112303736,126
7444,1112369190,73
7445,1112369238,118
7446,1112369251,9
7447,1112369269,34
7448,1112369306,50
7449,1112238190,52
7450,1112303704,17
7451,1112369235,196
7452,1112238126,50
7453,1111976179,65
7454,1112041659,167
7455,1112238300,167
7456,1112238304,118
7457,1112238319,69
7458,1112238345,13
7459,1112238369,120
7460,1112238383,209
7461,1112238396,171
7462,1112238401,39
7463,1112238403,23
7464,1112303812,220
7465,1112303815,209
7466,1112303831,167
7467,1112303883,5
7468,1112303914,157
7469,1112303918,6
7470,1112303922,102
7471,1112303937,31
7472,1112369361,126
7473,1112369367,126
7474,1112369374,220
7475,1112369390,199
7476,1112369423,179
7477,1112369464,134
7478,1112369470,117
7479,1111976155,135
7480,1112303807,39
7481,1112303836,96
7482,1112369432,120
7483,1112238373,134
7484,1112303880,173
7485,1112369439,67
7486,1112369459,206
7487,1112238359,106
7488,1111451988,39
7489,1111845294,47
7490,1112238424,19
7491,1112238499,208
7492,1112238516,129
7493,1112238543,57
7494,1112303957,209
7495,1112303969,92
7496,1112303975,208
7497,1112303976,13
7498,1112303979,101
7499,1112303991,115
7500,1112303993,92
7501,1112304009,221
7502,1112304011,223
7503,1112304029,170
7504,1112304044,50
7505,1112369498,117
7506,1112369515,15
7507,1112369522,104
7508,1112369554,106
7509,1112369586,181
7510,1112369593,6
7511,1112369606,27
7512,1112369609,197
7513,1112369616,157
7514,1111910823,143
7515,1112238426,119
7516,1112238458,12
7517,1112304008,180
7518,1112304073,139
7519,1112304082,1
7520,1111910788,5
7521,1112369484,1
7522,1112369602,159
7523,1112303952,143
7524,1112303998,138
7525,1111190024,131
7526,1112238567,1
7527,1112238582,164
7528,1112238617,43
7529,1112238626,54
7530,1112238630,208
7531,1112238646,57
7532,1112238665,2
7533,1112238678,4
7534,1112304137,27
7535,1112304155,208
7536,1112304171,198
7537,1112304187,196
7538,1112304200,205
7539,1112304228,41
7540,1112369629,124
7541,1112369637,42
7542,1112369656,101
7543,1112369663,90
7544,1112369690,26
7545,1112369708,31
7546,1112369716,209
7547,1112369739,156
7548,1112369740,156
7549,1112369751,11
7550,1112042087,71
7551,1112304125,209
7552,1112304156,25
7553,1112369645,57
7554,1112369646,1
7555,1112369686,107
7556,1112369743,1
7557,1112369749,97
7558,1112042009,102
7559,1112369768,103
7560,1112238591,54
7561,1112304139,71
7562,1111780148,106
7563,1112042191,71
7564,1112107633,195
7565,1112107794,133
7566,1112107831,106
7567,1112107846,164
7568,1112238695,171
7569,1112238752,59
7570,1112238761,70
7571,1112238789,48
7572,1112238798,141
7573,1112238819,35
7574,1112238836,27
7575,1112238854,50
7576,1112238866,160
7577,1112238913,141
7578,1112238921,102
7579,1112304239,26
7580,1112304243,95
7581,1112304252,47
7582,1112304258,195
7583,1112304263,20
7584,1112304278,124
7585,1112304309,51
7586,1112304328,131
7587,1112304379,151
7588,1112304414,65
7589,1112369774,157
7590,1112369816,9
7591,1112369825,157
7592,1112369859,133
7593,1112369881,69
7594,1112369956,191
7595,1112369975,18
7596,1112238742,34
7597,1112238753,84
7598,1112304281,73
7599,1112369871,28
7600,1111780242,134
7601,1112107882,2
7602,1112107934,50
7603,1112108043,9
7604,1112238924,75
7605,1112238937,102
7606,1112238948,208
7607,1112238953,107
7608,1112238955,114
7609,1112238957,63
7610,1112238962,164
7611,1112238969,75
7612,1112238972,64
7613,1112239026,119
7614,1112239035,126
7615,1112239042,12
7616,1112239063,192
7617,1112239072,208
7618,1112239086,99
7619,1112239093,12
7620,1112239106,34
7621,1112304485,81
7622,1112304569,47
7623,1112304626,105
7624,1112435646,2
7625,1110666060,221
7626,1112238974,4
7627,1112304534,8
7628,1112239021,209
7629,1112239103,52
7630,1112239121,28
7631,1112304486,109
7632,1112304604,105
7633,1112239116,106
7634,1111714857,58
7635,1111714909,106
7636,1111911598,205
7637,1111977156,2
7638,1112042579,46
7639,1112108159,39
7640,1112239122,150
7641,1112239124,209
7642,1112239140,221
7643,1112239174,186
7644,1112239175,1
7645,1112239203,225
7646,1112239205,195
7647,1112239233,152
7648,1112239235,111
7649,1112239286,211
7650,1112239288,97
7651,1112239317,1
7652,1112239354,44
7653,1112304691,134
7654,1112304711,146
7655,1112304897,5
7656,1112370276,195
7657,1112370361,223
7658,1112370424,71
7659,1112370431,45
7660,1112370440,45
7661,1112370444,45
7662,1112370451,98
7663,1112435842,76
7664,1112239168,189
7665,1112239196,159
7666,1112239329,180
7667,1112304700,28
7668,1112370373,183
7669,1112304717,97
7670,1112304739,205
7671,1112304778,42
7672,1001549328,5
7673,1111518603,39
7674,1112173847,155
7675,1112174040,119
7676,1112174043,207
7677,1112239457,59
7678,1112304987,23
7679,1112305097,91
7680,1112370570,23
7681,1112370582,59
7682,1112370608,216
7683,1112370636,82
7684,1112370641,209
7685,1112370693,190
7686,1112370698,5
7687,1112370704,149
7688,1112370707,24
7689,1112370708,36
7690,1112436075,66
7691,1112108445,23
7692,1112370471,69
7693,1112370680,52
7694,1112436074,141
7695,1112239403,146
7696,1112370587,61
7697,1112239546,117
7698,1112239632,124
7699,1112304945,209
7700,1112370500,145
7701,1112370700,221
7702,1112370709,165
7703,1112370559,209
7704,1112370583,61
7705,1112370607,43
7706,1112174110,28
7707,1112239654,5
7708,1112239679,4
7709,1112305182,202
7710,1112305188,120
7711,1112305189,209
7712,1112305190,117
7713,1112305200,220
7714,1112305215,164
7715,1112305243,161
7716,1112305255,209
7717,1112305265,219
7718,1112305273,4
7719,1112305278,2
7720,1112305285,141
7721,1112305286,141
7722,1112305288,141
7723,1112370711,124
7724,1112370712,45
7725,1112370719,159
7726,1112370729,159
7727,1112370743,140
7728,1112370773,134
7729,1112370781,143
7730,1112370788,153
7731,1112370819,67
7732,1112305231,180
7733,1112305232,50
7734,1112305266,123
7735,1112305277,204
7736,1112305196,102
7737,1112305211,1
7738,1112174108,24
7739,1112174216,36
7740,1112305240,168
7741,1112370722,63
7742,1112370748,1
7743,1112370811,45
7744,1112174218,224
7745,1112174223,170
7746,1112174230,72
7747,1112174251,41
7748,1112239823,156
7749,1112305308,161
7750,1112305311,102
7751,1112305358,135
7752,1112305363,221
7753,1112305373,118
7754,1112305406,70
7755,1112305415,11
7756,1112370827,199
7757,1112370830,208
7758,1112370839,1
7759,1112370848,161
7760,1112370855,115
7761,1112370862,100
7762,1112370863,43
7763,1112370872,27
7764,1112370885,12
7765,1112370898,164
7766,1112370939,126
7767,1112436420,5
7768,1112174219,106
7769,1112239820,9
7770,1112305347,221
7771,1112305381,1
7772,1112305384,26
7773,1112305411,51
7774,1112305413,145
7775,1112370846,41
7776,1112370860,31
7777,1112370888,209
7778,1112370921,46
7779,1112436468,70
7780,1112043422,145
7781,1112174428,89
7782,1112174477,44
7783,1112239889,223
7784,1112239890,148
7785,1112239917,221
7786,1112240018,164
7787,1112305419,208
7788,1112305428,48
7789,1112305497,11
7790,1112305527,106
7791,1112305557,21
7792,1112370979,120
7793,1112370986,193
7794,1112370991,18
7795,1112371019,24
7796,1112371040,113
7797,1112371065,157
7798,1112371069,120
7799,1112371082,41
7800,1112371096,143
7801,1112371102,164
7802,1112371106,104
7803,1112371109,155
7804,1112371114,183
7805,1112436641,109
7806,1112305420,97
7807,1112305562,170
7808,1112371004,1
7809,1112305433,123
7810,1112370960,218
7811,1112371041,92
7812,1112371061,40
7813,1111322505,2
7814,1112239965,139
7815,1112371063,15
7816,1001091051,49
7817,1111912578,140
7818,1111977905,47
7819,1112240227,82
7820,1112305581,84
7821,1112305596,43
7822,1112305607,70
7823,1112305639,24
7824,1112305733,44
7825,1112305751,84
7826,1112305773,3
7827,1112371120,39
7828,1112371125,129
7829,1112371151,226
7830,1112371208,222
7831,1112371220,2
7832,1112371227,57
7833,1112371228,23
7834,1112371232,106
7835,1112371243,70
7836,1112371297,209
7837,1112371314,95
7838,1112436654,102
7839,1112436676,117
7840,1112305699,221
7841,1112305722,142
7842,1112305789,102
7843,1112371229,57
7844,1112371159,102
7845,1112305684,39
7846,1112305685,183
7847,1112305708,20
7848,1112305718,192
7849,1112436840,59
7850,1111584959,55
7851,1111847062,40
7852,1111912626,140
7853,1111912708,179
7854,1112109202,92
7855,1112174800,119
7856,1112305795,1
7857,1112305806,215
7858,1112305808,102
7859,1112305838,90
7860,1112305844,204
7861,1112305876,157
7862,1112305891,135
7863,1112305894,39
7864,1112305897,60
7865,1112371348,141
7866,1112371393,72
7867,1112371398,118
7868,1112371415,60
7869,1112371462,56
7870,1112371467,66
7871,1112436908,27
7872,1112436934,117
7873,1112436973,40
7874,1112436983,175
7875,1112240297,15
7876,1112305823,13
7877,1112305834,83
7878,1112305842,15
7879,1112305862,65
7880,1112371366,43
7881,1112371459,50
7882,1112436970,52
7883,1112174860,70
7884,1112305874,15
7885,1112371332,147
7886,1111126309,145
7887,1111650642,157
7888,1111912793,164
7889,1112043835,161
7890,1112305932,141
7891,1112305935,57
7892,1112305957,67
7893,1112305984,123
7894,1112305998,157
7895,1112306009,157
7896,1112306044,1
7897,1112306051,157
7898,1112371477,167
7899,1112371488,141
7900,1112371557,186
7901,1112371565,159
7902,1112371575,149
7903,1112371576,159
7904,1112371592,157
7905,1112371634,97
7906,1112437023,157
7907,1112437073,187
7908,1112437106,205
7909,1112437163,130
7910,1112371542,101
7911,1112371555,208
7912,1112305942,113
7913,1112437070,223
7914,1112371558,143
7915,1112437156,97
7916,1112109359,23
7917,1112371554,216
7918,1112371620,106
7919,1112437071,106
7920,1112043978,11
7921,1112044027,34
7922,1112175047,157
7923,1112240616,196
7924,1112371639,83
7925,1112371640,159
7926,1112371648,106
7927,1112371651,155
7928,1112371684,213
7929,1112371695,5
7930,1112371696,27
7931,1112371701,136
7932,1112371723,118
7933,1112371730,118
7934,1112371731,59
7935,1112371732,0
7936,1112371736,185
7937,1112437187,55
7938,1112437193,27
7939,1112437201,24
7940,1112437237,114
7941,1112437241,177
7942,1112437263,34
7943,1112306113,12
7944,1112306199,97
7945,1112371637,130
7946,1112371711,138
7947,1112437215,163
7948,1112437233,28
7949,1112437248,28
7950,1112437256,47
7951,1112437265,2
7952,1112371734,113
7953,1112109526,117
7954,1112306158,76
7955,1112437243,155
7956,1112371664,95
7957,1112371722,87
7958,1111192152,167
7959,1112240718,135
7960,1112306206,1
7961,1112306228,21
7962,1112306230,131
7963,1112306256,59
7964,1112371739,0
7965,1112371743,0
7966,1112371746,125
7967,1112371750,88
7968,1112371757,0
7969,1112371761,76
7970,1112371788,47
7971,1112371795,0
7972,1112371798,12
7973,1112371800,153
7974,1112437273,129
7975,1112437281,119
7976,1112437282,2
7977,1112437283,43
7978,1112437298,24
7979,1112044086,166
7980,1112044105,197
7981,1112306225,146
7982,1112371785,5
7983,1112371799,123
7984,1112437290,183
7985,1112437300,183
7986,1112437305,183
7987,1112437308,183
7988,1112437310,209
7989,1112437312,183
7990,1112437337,47
7991,1112306241,187
7992,1112371760,43
7993,1112371777,114
7994,1112437302,41
7995,1112371748,106
7996,1112371780,138
7997,1112371789,138
7998,1111782047,43
7999,1111978596,90
8000,1112109666,121
8001,1112240750,169
8002,1112240780,166
8003,1112240782,117
8004,1112240834,48
8005,1112306269,144
8006,1112306289,20
8007,1112306344,50
8008,1112306347,2
8009,1112306351,131
8010,1112306373,13
8011,1112371813,34
8012,1112371874,109
8013,1112371910,47
8014,1112371913,63
8015,1112437339,48
8016,1112437348,87
8017,1112437366,34
8018,1112437381,134
8019,1112437413,164
8020,1112437421,71
8021,1112437424,71
8022,1112437453,9
8023,1111716562,220
8024,1112240737,41
8025,1112306281,221
8026,1112371882,171
8027,1112371912,38
8028,1112437340,123
8029,1112306366,209
8030,1112437383,47
8031,1112044286,125
8032,1112175364,28
8033,1112240873,146
8034,1112240895,21
8035,1112306395,145
8036,1112306396,118
8037,1112306436,21
8038,1112306443,124
8039,1112306447,102
8040,1112371927,5
8041,1112371940,6
8042,1112371978,1
8043,1112371982,2
8044,1112371986,209
8045,1112372002,9
8046,1112372003,183
8047,1112372006,92
8048,1112372007,215
8049,1112437471,106
8050,1112437486,85
8051,1112437494,6
8052,1112437508,124
8053,1112437516,164
8054,1112437524,220
8055,1112306390,59
8056,1112371943,106
8057,1112371964,60
8058,1112437476,12
8059,1112437515,102
8060,1112437526,106
8061,1111716604,205
8062,1112306401,10
8063,1112437499,92
8064,1000502125,49
8065,1112240949,40
8066,1112240969,180
8067,1112241006,185
8068,1112241007,55
8069,1112241011,120
8070,1112241012,84
8071,1112241013,76
8072,1112306487,205
8073,1112306493,50
8074,1112306500,129
8075,1112306501,42
8076,1112306543,212
8077,1112306565,27
8078,1112372019,132
8079,1112372029,169
8080,1112372041,9
8081,1112372054,171
8082,1112372073,210
8083,1112372082,5
8084,1112372085,153
8085,1112372093,137
8086,1112372095,8
8087,1112437558,213
8088,1112437563,208
8089,1112437569,98
8090,1112437582,48
8091,1112437616,141
8092,1112437620,97
8093,1112109888,50
8094,1112306497,208
8095,1112372010,226
8096,1112372060,23
8097,1112372065,106
8098,1112437588,157
8099,1110340528,84
8100,1111127006,156
8101,1112109964,2
8102,1112175577,156
8103,1112241055,123
8104,1112241117,4
8105,1112241143,44
8106,1112241145,20
8107,1112241148,135
8108,1112241151,47
8109,1112306572,54
8110,1112306584,157
8111,1112306596,209
8112,1112306651,208
8113,1112306670,71
8114,1112306697,8
8115,1112372102,141
8116,1112372110,179
8117,1112372162,31
8118,1112372164,38
8119,1112372181,117
8120,1112372190,5
8121,1112372203,209
8122,1112372206,161
8123,1112372210,1
8124,1112437640,141
8125,1112437647,164
8126,1112437676,50
8127,1112437750,69
8128,1112306578,36
8129,1112372131,38
8130,1112372163,16
8131,1112437699,208
8132,1112372152,16
8133,1112241149,71
8134,1112437738,209
8135,1112044623,39
8136,1112044666,102
8137,1112306702,2
8138,1112306719,140
8139,1112306736,183
8140,1112372237,146
8141,1112372247,106
8142,1112372265,40
8143,1112372289,50
8144,1112372292,157
8145,1112372319,133
8146,1112372320,209
8147,1112372345,104
8148,1112437793,145
8149,1112437816,70
8150,1112437824,141
8151,1112437827,205
8152,1112437849,164
8153,1112437852,209
8154,1112437855,1
8155,1112437858,43
8156,1112437870,47
8157,1112437873,208
8158,1112241179,75
8159,1112306744,171
8160,1112372294,177
8161,1112372324,8
8162,1002206338,87
8163,1112437881,169
8164,1112306773,1
8165,1112306803,138
8166,1112306810,138
8167,1112372293,39
8168,1111258272,40
8169,1112306820,28
8170,1112306829,164
8171,1112306865,84
8172,1112306884,147
8173,1112306892,27
8174,1112306909,27
8175,1112306916,180
8176,1112306922,122
8177,1112372362,220
8178,1112372365,70
8179,1112372438,154
8180,1112372443,97
8181,1112437896,84
8182,1112437914,208
8183,1112437953,47
8184,1112437965,208
8185,1112437966,209
8186,1112437967,69
8187,1112437977,157
8188,1112437990,195
8189,1111848174,55
8190,1112372402,73
8191,1112372403,1
8192,1112372411,171
8193,1112372424,191
8194,1112437928,106
8195,1112241312,115
8196,1112372467,97
8197,1112437931,41
8198,1112437934,61
8199,1112437976,13
8200,1002534089,34
8201,1112372363,5
8202,1112437906,192
8203,1002599709,134
8204,1111979310,100
8205,1112175895,102
8206,1112175941,84
8207,1112241491,40
8208,1112241503,210
8209,1112241512,161
8210,1112241513,92
8211,1112306953,118
8212,1112306963,155
8213,1112306996,173
8214,1112307031,54
8215,1112307036,183
8216,1112307039,164
8217,1112307046,2
8218,1112372481,50
8219,1112372485,157
8220,1112372519,100
8221,1112372535,1
8222,1112372537,119
8223,1112372565,114
8224,1112372575,196
8225,1112438009,131
8226,1112241502,92
8227,1112306938,193
8228,1112307038,82
8229,1112372518,64
8230,1112372532,64
8231,1112372539,179
8232,1112372582,197
8233,1112306969,155
8234,1112241516,145
8235,1112372487,223
8236,1112438064,15
8237,1112438098,60
8238,1112438049,202
8239,1112438090,118
8240,1112175994,164
8241,1112241525,101
8242,1112241528,60
8243,1112241547,20
8244,1112241569,9
8245,1112241588,209
8246,1112241589,164
8247,1112241594,208
8248,1112241611,117
8249,1112307057,32
8250,1112307062,146
8251,1112307072,114
8252,1112307085,117
8253,1112307101,57
8254,1112307107,92
8255,1112307120,66
8256,1112307121,57
8257,1112307125,123
8258,1112372593,218
8259,1112372600,170
8260,1112372656,23
8261,1112372670,43
8262,1112438126,134
8263,1112438144,42
8264,1112438149,183
8265,1112438205,117
8266,1112438206,27
8267,1112438217,27
8268,1112438218,92
8269,1112241521,172
8270,1112241581,170
8271,1112307143,151
8272,1112372617,183
8273,1112438213,119
8274,1112176012,209
8275,1112372659,28
8276,1112241534,4
8277,1112176151,1
8278,1112241615,106
8279,1112241626,180
8280,1112241639,28
8281,1112241641,105
8282,1112241655,17
8283,1112241656,64
8284,1112241678,23
8285,1112241679,210
8286,1112241686,44
8287,1112241701,212
8288,1112241719,157
8289,1112241722,124
8290,1112307158,26
8291,1112307183,145
8292,1112307190,128
8293,1112307203,28
8294,1112307247,70
8295,1112307254,2
8296,1112372699,167
8297,1112372700,210
8298,1112372703,97
8299,1112372706,1
8300,1112372716,36
8301,1112372750,26
8302,1112438273,52
8303,1112438301,1
8304,1112438315,1
8305,1112438324,220
8306,1112241716,161
8307,1112307153,73
8308,1112372773,5
8309,1112241685,187
8310,1112241709,146
8311,1112307146,104
8312,1112307148,12
8313,1112372693,49
8314,1111258691,47
8315,1111455368,52
8316,1111586447,49
8317,1111914090,38
8318,1111914108,133
8319,1112045230,123
8320,1112241740,180
8321,1112241746,44
8322,1112241748,141
8323,1112241750,26
8324,1112241754,1
8325,1112241767,59
8326,1112241774,1
8327,1112241778,161
8328,1112241781,115
8329,1112241803,2
8330,1112241815,227
8331,1112241829,44
8332,1112307266,15
8333,1112307275,97
8334,1112307289,28
8335,1112307299,128
8336,1112372861,61
8337,1112372874,1
8338,1112438367,142
8339,1112438410,102
8340,1112438421,36
8341,1112045232,15
8342,1112241779,6
8343,1112438388,112
8344,1112438445,15
8345,1112110702,1
8346,1112241727,148
8347,1112241738,208
8348,1111979614,31
8349,1112241785,39
8350,1112307269,183
8351,1112438379,123
8352,1000371968,49
8353,1111127775,137
8354,1111979885,67
8355,1112045357,6
8356,1112241852,47
8357,1112241854,117
8358,1112241865,97
8359,1112241888,161
8360,1112241972,48
8361,1112241974,57
8362,1112241977,92
8363,1112242030,104
8364,1112307397,129
8365,1112307399,45
8366,1112372940,208
8367,1112373016,183
8368,1112373051,24
8369,1112373075,164
8370,1112373091,2
8371,1112438456,120
8372,1112438500,15
8373,1112438501,143
8374,1112438516,92
8375,1112438530,109
8376,1112438544,26
8377,1112438579,47
